ano,uf,ibge,zona,local,nome,bairro,lon_antigo,lat_antigo,km,irmaos,espalhamento_km,procedencia
2006,BA,2906709,165,1112,CENTRO EDUCACIONAL GETULIO VARGAS,LAGOINHA,-41.2088081,-15.2675072,26.41,3,0.0,geocode_v0.15 (propagada)
2006,RJ,3304557,18,1309,COLEGIO MALLET SOARES - B 121,COPACABANA,-43.4426561,-23.0108006,26.41,65,0.616,geocode_v0.15 (propagada)
2008,BA,2906709,165,1112,CENTRO EDUCACIONAL GETULIO VARGAS,LAGOINHA,-41.2088081,-15.2675072,26.41,3,0.0,geocode_v0.15 (propagada)
2008,RJ,3304557,18,1309,COLEGIO MALLET SOARES - B 121,COPACABANA,-43.4426561,-23.0108006,26.41,64,0.619,geocode_v0.15 (propagada)
2010,BA,2906709,165,1112,CENTRO EDUCACIONAL GETULIO VARGAS,LAGOINHA,-41.2088081,-15.2675072,26.41,3,0.0,geocode_v0.15 (propagada)
2010,RJ,3304557,18,1309,COLEGIO MALLET SOARES - B 121,COPACABANA,-43.4426561,-23.0108006,26.41,64,0.616,geocode_v0.15 (propagada)
2012,BA,2906709,165,1112,CENTRO EDUCACIONAL GETULIO VARGAS,LAGOINHA,-41.2088081,-15.2675072,26.41,3,0.0,geocode_v0.15 (propagada)
2014,BA,2906709,165,1112,CENTRO EDUCACIONAL GETULIO VARGAS,LAGOINHA,-41.2088081,-15.2675072,26.41,3,0.0,geocode_v0.15 (propagada)
2016,BA,2906709,165,1112,CENTRO EDUCACIONAL GETULIO VARGAS,LAGOINHA,-41.2088081,-15.2675072,26.41,3,0.0,geocode_v0.15 (propagada)
2006,RJ,3304557,10,1260,COLEGIO A T G,PIEDADE,-43.5669359,-22.9073143,26.38,14,0.907,geocode_v0.15 (propagada)
2008,RJ,3304557,10,1260,COLEGIO E CURSO COEFICIENTE,PIEDADE,-43.5669359,-22.9073143,26.38,14,0.907,geocode_v0.15 (propagada)
2010,RJ,3304557,10,1260,COLEGIO E CURSO COEFICIENTE,PIEDADE,-43.5669359,-22.9073143,26.38,13,0.829,geocode_v0.15 (propagada)
2012,RJ,3304557,10,1260,COLEGIO E CURSO COEFICIENTE,PIEDADE,-43.5669359,-22.9073143,26.35,12,0.713,geocode_v0.15 (propagada)
2006,DF,5300108,14,1643,PAVILHAO ANYSIO TEIXEIRA,ASA NORTE,-48.129787,-15.797774,26.28,33,1.908,Mantida Original (Inseguro para mover)
2008,DF,5300108,14,1643,PAVILHAO ANYSIO TEIXEIRA,ASA NORTE,-48.129787,-15.797774,26.28,33,1.838,Mantida Original (Inseguro para mover)
2006,MG,3140852,166,1066,ESCOLA ESTADUAL JOAO PEREIRA COSTA (LAGEDINHO),CENTRO,-43.6742071,-14.9240687,26.15,3,0.228,geocode_v0.15 (propagada)
2008,MG,3140852,166,1066,ESCOLA ESTADUAL JOAO PEREIRA COSTA (LAGEDINHO),CENTRO,-43.6742071,-14.9240687,26.15,3,0.228,geocode_v0.15 (propagada)
2010,MG,3140852,166,1066,ESCOLA ESTADUAL JOAO PEREIRA COSTA (LAGEDINHO),CENTRO,-43.6742071,-14.9240687,26.15,3,0.228,geocode_v0.15 (propagada)
2012,MG,3140852,166,1066,ESCOLA ESTADUAL JOAO PEREIRA COSTA (LAGEDINHO),CENTRO,-43.6742071,-14.9240687,26.15,3,0.228,geocode_v0.15 (propagada)
2014,MG,3140852,166,1066,ESCOLA ESTADUAL JOAO PEREIRA COSTA (LAGEDINHO),CENTRO,-43.6742071,-14.9240687,26.15,3,0.228,geocode_v0.15 (propagada)
2008,MG,3105608,23,1775,ESCOLA MUNICIPAL EMBAIXATRIZ CORINA DE ANDRADA,DISTRITO DE CORREIA,-43.643754,-21.3325867,26.1,3,0.0,geocode_v0.15 (propagada)
2008,SP,3550308,405,1112,EMEF. SATURNINO PEREIRA,JARDIM PEDRA BRANCA,-46.4158735,-23.5649821,26.09,7,1.92,1. Match ID Validado
2010,SP,3550308,405,1112,EMEF. SATURNINO PEREIRA,JARDIM PEDRA BRANCA,-46.4158735,-23.5649821,26.09,7,1.92,1. Match ID Validado
2012,SP,3550308,405,1112,EMEF. SATURNINO PEREIRA,JARDIM PEDRA BRANCA,-46.4158735,-23.5649821,26.09,7,1.92,1. Match ID Validado
2014,SP,3550308,405,1112,EMEF. SATURNINO PEREIRA,JARDIM PEDRA BRANCA,-46.4158735,-23.5649821,26.09,7,1.92,1. Match ID Validado
2016,SP,3550308,405,1112,EMEF. SATURNINO PEREIRA,JARDIM PEDRA BRANCA,-46.4158735,-23.5649821,26.09,7,1.92,1. Match ID Validado
2018,SP,3550308,405,1112,EMEF. SATURNINO PEREIRA,JARDIM PEDRA BRANCA,-46.4158735,-23.5649821,26.09,7,1.92,1. Match ID Validado
2020,SP,3550308,405,1112,EMEF. SATURNINO PEREIRA,JARDIM PEDRA BRANCA,-46.4158735,-23.5649821,26.09,7,1.92,1. Match ID Validado
2022,SP,3550308,405,1112,EMEF. SATURNINO PEREIRA,JARDIM PEDRA BRANCA,-46.4158735,-23.5649821,26.09,7,1.92,Original (Não Aplicável)
2006,CE,2300309,60,5622,EEF JOAO UCHOA DE ALBUQUERQUE,CENTRO,-39.219008,-6.086116,26.05,26,0.397,Mantida Original (Inseguro para mover)
2006,MG,3140852,166,1031,CRECHE MUNICIPAL VOVO ANA - MATIAS CARDOSO,CENTRO,-43.9229555,-14.8578162,26.05,3,0.202,geocode_v0.15 (propagada)
2008,CE,2300309,60,5622,EEF JOAO UCHOA DE ALBUQUERQUE,CENTRO,-39.219008,-6.086116,26.05,26,0.397,Mantida Original (Inseguro para mover)
2008,MG,3140852,166,1031,CRECHE MUNICIPAL VOVO ANA - MATIAS CARDOSO,CENTRO,-43.9229555,-14.8578162,26.05,3,0.202,geocode_v0.15 (propagada)
2010,MG,3140852,166,1031,CRECHE MUNICIPAL VOVO ANA - MATIAS CARDOSO,CENTRO,-43.9229555,-14.8578162,26.05,3,0.202,geocode_v0.15 (propagada)
2012,MG,3140852,166,1031,CRECHE MUNICIPAL VOVO ANA - MATIAS CARDOSO,CENTRO,-43.9229555,-14.8578162,26.05,3,0.202,geocode_v0.15 (propagada)
2014,MG,3140852,166,1031,CRECHE MUNICIPAL VOVO ANA - MATIAS CARDOSO,CENTRO,-43.9229555,-14.8578162,26.05,3,0.202,geocode_v0.15 (propagada)
2006,MG,3140852,166,1015,ESCOLA ESTADUAL DOM BOSCO,CENTRO,-43.9225108,-14.8557878,25.95,3,0.202,geocode_v0.15 (propagada)
2006,MG,3140852,166,1023,CRECHE MUNICIPAL DE LAGEDINHO,CENTRO,-43.6756505,-14.923275,25.95,3,0.228,Mantida Original (Inseguro para mover)
2008,MG,3140852,166,1015,ESCOLA ESTADUAL DOM BOSCO,CENTRO,-43.9225108,-14.8557878,25.95,3,0.202,geocode_v0.15 (propagada)
2008,MG,3140852,166,1023,CRECHE MUNICIPAL DE LAGEDINHO,CENTRO,-43.6756505,-14.923275,25.95,3,0.228,Mantida Original (Inseguro para mover)
2010,MG,3140852,166,1015,ESCOLA ESTADUAL DOM BOSCO,CENTRO,-43.9225108,-14.8557878,25.95,3,0.202,geocode_v0.15 (propagada)
2010,MG,3140852,166,1023,CRECHE MUNICIPAL DE LAGEDINHO,CENTRO,-43.6756505,-14.923275,25.95,3,0.228,Mantida Original (Inseguro para mover)
2012,MG,3140852,166,1015,ESCOLA ESTADUAL DOM BOSCO,CENTRO,-43.9225108,-14.8557878,25.95,3,0.202,geocode_v0.15 (propagada)
2012,MG,3140852,166,1023,CRECHE MUNICIPAL DE LAGEDINHO,CENTRO,-43.6756505,-14.923275,25.95,3,0.228,Mantida Original (Inseguro para mover)
2014,BA,2930105,45,1899,ESCOLA MUNICIPAL DE LAGOA DA PEDRA,DISTRITO DE TIJUACU,-40.152311,-10.386217,25.95,3,0.0,1. Match ID Validado
2014,MG,3140852,166,1015,ESCOLA ESTADUAL DOM BOSCO,CENTRO,-43.9225108,-14.8557878,25.95,3,0.202,geocode_v0.15 (propagada)
2014,MG,3140852,166,1023,CRECHE MUNICIPAL DE LAGEDINHO,CENTRO,-43.6756505,-14.923275,25.95,3,0.228,Mantida Original (Inseguro para mover)
2016,BA,2930105,45,1899,ESCOLA MUNICIPAL DE LAGOA DA PEDRA,DISTRITO DE TIJUACU,-40.152311,-10.386217,25.95,3,0.0,1. Match ID Validado
2018,BA,2930105,45,1899,ESCOLA MUNICIPAL DE LAGOA DA PEDRA,DISTRITO DE TIJUACU,-40.152311,-10.386217,25.95,3,0.0,1. Match ID Validado
2020,BA,2930105,45,1899,ESCOLA MUNICIPAL DE LAGOA DA PEDRA,DISTRITO DE TIJUACU,-40.152311,-10.386217,25.95,3,0.0,1. Match ID Validado
2022,BA,2930105,45,1899,ESCOLA MUNICIPAL DE LAGOA DA PEDRA,DISTRITO DE TIJUACU,-40.152311,-10.386217,25.95,3,0.0,Original (Não Aplicável)
2006,PA,1502004,2,1244,POSTO MEDICO DR. DINIZ OEIRAS BOTELHO,CENTRO,-48.7813855,-1.1575859,25.81,6,0.239,geocode_v0.15 (propagada)
2008,PA,1502004,2,1244,POSTO MEDICO DR. DINIZ OEIRAS BOTELHO,CENTRO,-48.7813855,-1.1575859,25.81,6,0.239,geocode_v0.15 (propagada)
2010,PA,1502004,2,1244,POSTO MEDICO DR. DINIZ OEIRAS BOTELHO,CENTRO,-48.7813855,-1.1575859,25.81,6,0.239,geocode_v0.15 (propagada)
2012,PA,1502004,2,1244,POSTO MEDICO DR. DINIZ OEIRAS BOTELHO,CENTRO,-48.7813855,-1.1575859,25.81,6,0.239,geocode_v0.15 (propagada)
2014,PA,1502004,2,1244,POSTO MEDICO DR. DINIZ OEIRAS BOTELHO,CENTRO,-48.7813855,-1.1575859,25.81,5,0.225,geocode_v0.15 (propagada)
2016,PA,1502004,2,1244,POSTO MEDICO DR. DINIZ OEIRAS BOTELHO,CENTRO,-48.7813855,-1.1575859,25.81,5,0.225,geocode_v0.15 (propagada)
2006,RJ,3304557,118,1678,ESCOLA DE SAMBA EM CIMA DA HORA,CAVALCANTI,-43.5631849,-22.9046305,25.77,7,0.15,geocode_v0.15 (propagada)
2008,RJ,3304557,118,1678,ESCOLA DE SAMBA EM CIMA DA HORA,CAVALCANTI,-43.5631849,-22.9046305,25.77,7,0.15,geocode_v0.15 (propagada)
2010,RJ,3304557,118,1678,ESCOLA DE SAMBA EM CIMA DA HORA,CAVALCANTI,-43.5631849,-22.9046305,25.77,7,0.15,geocode_v0.15 (propagada)
2012,RJ,3304557,118,1678,ESCOLA DE SAMBA EM CIMA DA HORA,CAVALCANTI,-43.5631849,-22.9046305,25.77,7,0.15,geocode_v0.15 (propagada)
2014,RJ,3304557,118,1678,ESCOLA DE SAMBA EM CIMA DA HORA,CAVALCANTI,-43.5631849,-22.9046305,25.77,7,0.15,geocode_v0.15 (propagada)
2016,RJ,3304557,118,1678,ESCOLA DE SAMBA EM CIMA DA HORA,CAVALCANTI,-43.5631849,-22.9046305,25.77,7,0.15,geocode_v0.15 (propagada)
2018,RJ,3304557,118,1678,ESCOLA DE SAMBA EM CIMA DA HORA,CAVALCANTI,-43.5631849,-22.9046305,25.77,7,0.15,geocode_v0.15 (propagada)
2006,MG,3127701,119,5500,CASEMG,CENTRO,-42.039993,-18.643346,25.72,9,0.327,Mantida Original (Inseguro para mover)
2012,MG,3127701,119,5500,CASEMG,CENTRO,-42.039993,-18.643346,25.72,9,0.327,Mantida Original (Inseguro para mover)
2024,BA,2933307,40,2119,ESCOLA MUNICIPAL MARIA AMÉLIA RIBEIRO,DISTRITO JOSÉ GONÇALVES,-40.8083217,-14.6396697,25.71,15,0.02,chave_exata_2022
2012,RS,4316907,41,5501,INSTITUTO NACIONAL DE ASSISTENCIA MEDICA E PREVIDENCIA SOCIAL - INAMPS,CENTRO,-53.588131,-29.816465,25.7,23,0.449,geocode_v0.15 (propagada)
2006,RS,4320503,70,1074,SALAO PAROQUIAL IGREJA SAO JOSE,CENTRO,-52.517107,-27.971227,25.68,6,0.274,geocode_v0.15 (propagada)
2008,RS,4320503,70,1074,SALAO PAROQUIAL IGREJA SAO JOSE,CENTRO,-52.517107,-27.971227,25.68,6,0.274,geocode_v0.15 (propagada)
2010,RS,4320503,70,1074,SALAO PAROQUIAL IGREJA SAO JOSE,CENTRO,-52.517107,-27.971227,25.68,6,0.274,geocode_v0.15 (propagada)
2006,SP,3550308,398,1015,COLEGIO DOTTORI - UNIDADE I,PARQUE CRUZEIRO DO SUL,-46.7094283,-23.4616467,25.65,4,0.486,geocode_v0.15 (propagada)
2008,SP,3550308,398,1015,COLEGIO DOTTORI - UNIDADE I,PARQUE CRUZEIRO DO SUL,-46.7094283,-23.4616467,25.65,4,0.486,geocode_v0.15 (propagada)
2010,SP,3550308,398,1015,COLEGIO DOTTORI - UNIDADE I,PARQUE CRUZEIRO DO SUL,-46.7094283,-23.4616467,25.65,4,0.486,geocode_v0.15 (propagada)
2012,SP,3550308,398,1015,COLEGIO DOTTORI - UNIDADE I,PARQUE CRUZEIRO DO SUL,-46.7094283,-23.4616467,25.65,4,0.486,geocode_v0.15 (propagada)
2014,SP,3550308,398,1015,COLEGIO DOTTORI - UNIDADE I,PARQUE CRUZEIRO DO SUL,-46.7094283,-23.4616467,25.65,4,0.486,geocode_v0.15 (propagada)
2016,SP,3550308,398,1015,FACULDADE INNOVARE,PARQUE CRUZEIRO DO SUL,-46.7094283,-23.4616467,25.65,4,0.486,geocode_v0.15 (propagada)
2018,SP,3550308,398,1015,FACULDADE INNOVARE,PARQUE CRUZEIRO DO SUL,-46.7094283,-23.4616467,25.65,4,0.486,geocode_v0.15 (propagada)
2006,BA,2927408,1,1686,ESPECIAL CENTRO CULTURAL E RECREATIVO ESPANHOL (CLUBE ESPANHOL),BARRA,-38.3716569,-12.8297036,25.61,5,1.289,geocode_v0.15 (propagada)
2008,BA,2927408,1,1686,ESPECIAL CENTRO CULTURAL E RECREATIVO ESPANHOL (CLUBE ESPANHOL),BARRA,-38.3716569,-12.8297036,25.61,3,1.289,geocode_v0.15 (propagada)
2010,RJ,3304557,2,1635,EM PROF LAURA SYLVIA MENDES PEREIRA,CAJU,-43.465372,-22.8623895,25.58,4,0.96,geocode_v0.15 (propagada)
2012,RJ,3304557,2,1635,EM PROF LAURA SYLVIA MENDES PEREIRA,CAJU,-43.465372,-22.8623895,25.58,4,0.96,geocode_v0.15 (propagada)
2006,PR,4117305,167,1333,ESCOLA MARTIN AFONSO DE SOUZA,CENTRO,-50.735747,-24.058948,25.56,25,0.256,Mantida Original (Inseguro para mover)
2008,PR,4117305,167,1333,ESCOLA MARTIN AFONSO DE SOUZA,CENTRO,-50.735747,-24.058948,25.56,25,0.256,Mantida Original (Inseguro para mover)
2010,PR,4117305,167,1333,ESCOLA MARTIN AFONSO DE SOUZA,CENTRO,-50.735747,-24.058948,25.56,23,0.256,Mantida Original (Inseguro para mover)
2012,PR,4117305,167,1333,ESCOLA MARTIN AFONSO DE SOUZA,CENTRO,-50.735747,-24.058948,25.56,23,0.256,Mantida Original (Inseguro para mover)
2024,SP,3550308,408,1457,ESCOLA MAIS VILA ANDRADE,VILA ANDRADE,-46.5099622,-23.544796,25.53,3,0.062,geocode_v0.15 (propagada)
2006,RS,4318507,130,1392,IGREJA SAO LUIZ GONZAGA,CENTRO,-51.830284,-31.868237,25.52,17,0.389,geocode_v0.15 (propagada)
2006,BA,2913457,78,1023,COLEGIO MUNICIPAL MARIA MOREIRA LIMA,CENTRO,-39.3482633,-13.9295517,25.5,5,0.035,geocode_v0.15 (propagada)
2008,BA,2913457,78,1023,COLEGIO MUNICIPAL MARIA MOREIRA LIMA,CENTRO,-39.3482633,-13.9295517,25.5,4,0.071,geocode_v0.15 (propagada)
2010,BA,2913457,78,1023,COLEGIO MUNICIPAL MARIA MOREIRA LIMA,CENTRO,-39.3482633,-13.9295517,25.5,5,0.035,geocode_v0.15 (propagada)
2012,BA,2913457,78,1023,CRECHE MUNICIPAL SONHO FELIZ,CENTRO,-39.3482633,-13.9295517,25.5,5,0.035,geocode_v0.15 (propagada)
2014,BA,2913457,78,1023,CRECHE MUNICIPAL SONHO FELIZ,CENTRO,-39.3482633,-13.9295517,25.5,6,0.071,geocode_v0.15 (propagada)
2006,BA,2917201,58,1031,COLÉGIO FREI PEDRO TOMAS MARGALLO,CENTRO,-41.529657,-13.785886,25.48,4,0.668,1. Match ID Validado
2006,PR,4117305,167,1449,ESCOLA GABRIEL DE SOUZA,CENTRO,-50.73708,-24.05865,25.48,25,0.256,Mantida Original (Inseguro para mover)
2008,BA,2917201,58,1031,COLÉGIO FREI PEDRO TOMAS MARGALLO,CENTRO,-41.529657,-13.785886,25.48,3,0.11,1. Match ID Validado
2008,PR,4117305,167,1449,ESCOLA GABRIEL DE SOUZA,CENTRO,-50.73708,-24.05865,25.48,25,0.256,Mantida Original (Inseguro para mover)
2010,BA,2917201,58,1031,COLÉGIO FREI PEDRO TOMAS MARGALLO,CENTRO,-41.529657,-13.785886,25.48,3,0.11,1. Match ID Validado
2010,PR,4117305,167,1449,ESCOLA GABRIEL DE SOUZA,CENTRO,-50.73708,-24.05865,25.48,23,0.256,Mantida Original (Inseguro para mover)
2012,BA,2917201,58,1031,COLÉGIO FREI PEDRO TOMAS MARGALLO,CENTRO,-41.529657,-13.785886,25.48,3,0.11,1. Match ID Validado
2012,PR,4117305,167,1449,ESCOLA GABRIEL DE SOUZA,CENTRO,-50.73708,-24.05865,25.48,23,0.256,Mantida Original (Inseguro para mover)
2014,BA,2917201,58,1031,COLÉGIO FREI PEDRO TOMAS MARGALLO,CENTRO,-41.529657,-13.785886,25.48,3,0.11,1. Match ID Validado
2016,BA,2917201,58,1031,COLÉGIO FREI PEDRO TOMAS MARGALLO,CENTRO,-41.529657,-13.785886,25.48,3,0.11,1. Match ID Validado
2018,BA,2917201,58,1031,COLÉGIO FREI PEDRO TOMAS MARGALLO,CENTRO,-41.529657,-13.785886,25.48,3,0.11,1. Match ID Validado
2020,BA,2917201,58,1031,COLÉGIO FREI PEDRO TOMAS MARGALLO,CENTRO,-41.529657,-13.785886,25.48,3,0.11,1. Match ID Validado
2006,MG,3162450,166,1180,ESCOLA ESTADUAL INDÍGENA UIKITU KUHINA - ALDEIA RIACHO DOS BURITIS,AREA INDIGENA XACRIABA,-44.3779514,-14.8577572,25.39,3,1.916,geocode_v0.15 (propagada)
2016,SP,3550308,389,1112,EE. PROFª EULICE SILVIO MENDONÇA DA SILVA,JARDIM BRASILIA,-46.70770724,-23.44239626,25.39,3,0.434,1. Match ID Validado
2018,SP,3550308,389,1112,EE. PROFª EULICE SILVIO MENDONÇA DA SILVA,JARDIM BRASILIA,-46.70770724,-23.44239626,25.39,3,0.434,1. Match ID Validado
2020,SP,3550308,389,1112,EE. PROFª EULICE SILVIO MENDONÇA DA SILVA,JARDIM BRASILIA,-46.70770724,-23.44239626,25.39,3,0.434,1. Match ID Validado
2022,SP,3550308,389,1112,EE. PROFª EULICE SILVIO MENDONÇA DA SILVA,JARDIM BRASILIA,-46.70770724,-23.44239626,25.39,3,0.434,Original (Não Aplicável)
2024,SP,3550308,389,1112,EE. PROFª  EULICE SILVIO MENDONÇA DA SILVA,JARDIM BRASILIA,-46.70770724,-23.44239626,25.39,3,0.434,chave_exata_2022
2014,SP,3550308,280,2046,EE. SANTO DIAS DA SILVA,JARDIM MARINGA,-46.68027333,-23.72218,25.38,4,0.355,1. Match ID Validado
2016,SP,3550308,280,2046,EE. SANTO DIAS DA SILVA,JARDIM MARINGA,-46.68027333,-23.72218,25.38,4,0.355,1. Match ID Validado
2018,SP,3550308,280,2046,EE. SANTO DIAS DA SILVA,JARDIM MARINGA,-46.68027333,-23.72218,25.38,4,0.355,1. Match ID Validado
2020,SP,3550308,280,2046,EE. SANTO DIAS DA SILVA,JARDIM MARINGA,-46.68027333,-23.72218,25.38,4,0.355,1. Match ID Validado
2022,SP,3550308,280,2046,EE. SANTO DIAS DA SILVA,JARDIM MARINGA,-46.68027333,-23.72218,25.38,4,0.355,Original (Não Aplicável)
2024,SP,3550308,280,2046,EE. SANTO DIAS DA SILVA,JARDIM MARINGA,-46.68027333,-23.72218,25.38,4,0.355,chave_exata_2022
2006,PA,1506807,20,3697,EMEF RAINHA DA FLORESTA,PLANALTO,-54.936838,-2.517017,25.33,21,0.019,Mantida Original (Inseguro para mover)
2010,PR,4104808,143,1660,ESCOLA TOMAIZ ANTONIO GONZAGA,CENTRO,-53.4875656,-25.1769456,25.14,51,1.076,geocode_v0.15 (propagada)
2010,MG,3146107,200,1210,SALAO SAO VICENTE DE PAULA,DISTRITO SANTA RITA DE OURO PRETO,-43.709929,-20.362525,25.1,3,0.445,1. Match ID Validado
2012,MG,3146107,200,1210,SALAO SAO VICENTE DE PAULA,DISTRITO SANTA RITA DE OURO PRETO,-43.709929,-20.362525,25.1,3,0.445,1. Match ID Validado
2014,MG,3146107,200,1210,SALAO SAO VICENTE DE PAULA,DISTRITO SANTA RITA DE OURO PRETO,-43.709929,-20.362525,25.1,3,0.445,1. Match ID Validado
2016,MG,3146107,200,1210,SALAO SAO VICENTE DE PAULA,DISTRITO SANTA RITA DE OURO PRETO,-43.709929,-20.362525,25.1,3,0.445,1. Match ID Validado
2018,MG,3146107,200,1210,SALAO SAO VICENTE DE PAULA,DISTRITO SANTA RITA DE OURO PRETO,-43.709929,-20.362525,25.1,3,0.445,1. Match ID Validado
2020,MG,3146107,200,1210,SALAO SAO VICENTE DE PAULA,DISTRITO SANTA RITA DE OURO PRETO,-43.709929,-20.362525,25.1,3,0.445,1. Match ID Validado
2022,MG,3146107,200,1210,SALAO SAO VICENTE DE PAULA,DISTRITO SANTA RITA DE OURO PRETO,-43.709929,-20.362525,25.1,3,0.445,Original (Não Aplicável)
2006,PR,4104808,143,1660,ESCOLA TOMAIZ ANTONIO GONZAGA,CENTRO,-53.4875656,-25.1769456,25.09,61,1.274,geocode_v0.15 (propagada)
2008,PR,4104808,143,1660,ESCOLA TOMAIZ ANTONIO GONZAGA,CENTRO,-53.4875656,-25.1769456,25.09,59,1.297,geocode_v0.15 (propagada)
2012,PR,4104808,143,1660,ESCOLA TOMAIZ ANTONIO GONZAGA,CENTRO,-53.4875656,-25.1769456,25.09,27,0.893,geocode_v0.15 (propagada)
2006,CE,2303105,65,1228,MINI POSTO DE SAUDE,CENTRO,-40.6795,-3.86226163888889,25.01,4,0.398,Mantida Original (Inseguro para mover)
2008,CE,2303105,65,1228,MINI POSTO DE SAUDE,CENTRO,-40.6795,-3.86226163888889,25.01,4,0.398,Mantida Original (Inseguro para mover)
2010,CE,2303105,65,1228,MINI POSTO DE SAUDE,CENTRO,-40.6795,-3.86226163888889,24.94,3,0.186,Mantida Original (Inseguro para mover)
2006,MG,3136959,342,1031,ESCOLA ESTADUAL DE MONTE REI,CENTRO,-44.217566,-14.4874044,24.86,5,0.907,geocode_v0.15 (propagada)
2006,SP,3530102,153,1074,EMEF PROFA SARA B DE FREITAS,CENTRO,-51.02611,-20.92667,24.82,5,0.927,Mantida Original (Inseguro para mover)
2008,SP,3530102,153,1074,EMEF PROFA SARA B DE FREITAS,CENTRO,-51.02611,-20.92667,24.82,5,0.927,Mantida Original (Inseguro para mover)
2010,SP,3530102,153,1074,EMEF PROFA SARA B DE FREITAS,CENTRO,-51.02611,-20.92667,24.82,5,0.927,Mantida Original (Inseguro para mover)
2012,SP,3530102,153,1074,EMEF PROFA SARA B DE FREITAS,CENTRO,-51.02611,-20.92667,24.82,5,0.927,Mantida Original (Inseguro para mover)
2006,RS,4318804,80,1457,ESCOLA MUNICIPAL BENTO GONCALVES,CENTRO,-52.2325,-31.314444,24.78,16,0.59,geocode_v0.15 (propagada)
2010,DF,5300108,14,1430,INSTITUTO DE EDUCACAO ANIMA,ASA NORTE,-48.11096,-15.81515,24.73,33,1.793,Mantida Original (Inseguro para mover)
2012,DF,5300108,14,1430,INSTITUTO DE EDUCACAO ANIMA,ASA NORTE,-48.11096,-15.81515,24.73,33,1.793,Mantida Original (Inseguro para mover)
2012,SP,3550308,5,5505,COLEGIO SAINT'HILAIRE,JARDIM PAULISTA,-46.4190847,-23.5953255,24.7,4,1.105,geocode_v0.15 (propagada)
2006,RS,4318804,80,1201,ESCOLA MUNICIPAL RODRIGUES ALVES,CENTRO,-52.104722,-31.171944,24.68,16,0.84,geocode_v0.15 (propagada)
2014,PA,1502103,12,1066,SERVICO DE APRENDIZAGEM INDUSTRIAL - SENAI,CENTRAL,-49.7107205,-2.304777,24.68,5,0.119,Mantida Original (Inseguro para mover)
2016,PA,1502103,12,1066,SERVICO DE APRENDIZAGEM INDUSTRIAL - SENAI,CENTRAL,-49.7107205,-2.304777,24.68,5,0.119,Mantida Original (Inseguro para mover)
2018,PA,1502103,12,1066,SERVICO DE APRENDIZAGEM INDUSTRIAL - SENAI,CENTRAL,-49.7107205,-2.304777,24.68,5,0.119,Mantida Original (Inseguro para mover)
2020,PA,1502103,12,1066,SERVICO DE APRENDIZAGEM INDUSTRIAL - SENAI,CENTRAL,-49.7107205,-2.304777,24.68,5,0.119,Mantida Original (Inseguro para mover)
2006,GO,5217302,26,1600,CASA DO IPHAN,CENTRO,-49.1120489,-16.0194232,24.65,10,0.433,Mantida Original (Inseguro para mover)
2008,GO,5217302,26,1600,CASA DO IPHAN,CENTRO,-49.1120489,-16.0194232,24.65,9,0.409,Mantida Original (Inseguro para mover)
2010,PR,4104808,185,1201,SALAO COMUNITARIO,CENTRO,-53.24019154,-25.04817884,24.65,51,1.076,geocode_v0.15 (propagada)
2014,RJ,3304557,2,1635,EM PROF LAURA SYLVIA MENDES PEREIRA,CAJU,-43.465372,-22.8623895,24.62,5,1.04,geocode_v0.15 (propagada)
2006,PR,4104808,185,1201,SALAO COMUNITARIO,CENTRO,-53.24019154,-25.04817884,24.58,61,1.274,geocode_v0.15 (propagada)
2008,PR,4104808,185,1201,SALAO COMUNITARIO,CENTRO,-53.24019154,-25.04817884,24.58,59,1.297,geocode_v0.15 (propagada)
2006,PA,1502103,12,1066,SERVICO DE APRENDIZAGEM INDUSTRIAL - SENAI,CENTRAL,-49.7107205,-2.304777,24.54,4,0.176,Mantida Original (Inseguro para mover)
2008,PA,1502103,12,1066,SERVICO DE APRENDIZAGEM INDUSTRIAL - SENAI,CENTRAL,-49.7107205,-2.304777,24.54,4,0.176,Mantida Original (Inseguro para mover)
2010,PA,1502103,12,1066,SERVICO DE APRENDIZAGEM INDUSTRIAL - SENAI,CENTRAL,-49.7107205,-2.304777,24.54,4,0.176,Mantida Original (Inseguro para mover)
2012,PA,1502103,12,1066,SERVICO DE APRENDIZAGEM INDUSTRIAL - SENAI,CENTRAL,-49.7107205,-2.304777,24.54,4,0.176,Mantida Original (Inseguro para mover)
2006,CE,2306553,30,1201,PREFEITURA MUNICIPAL DE ITAREMA,CENTRO,-39.992212,-3.1270095,24.35,6,0.581,Mantida Original (Inseguro para mover)
2006,RS,4304507,14,1384,CASA COMERCIAL DE NADIR BEDERODE,CENTRO,-52.63679,-31.178205,24.3,32,0.437,geocode_v0.15 (propagada)
2008,RS,4304507,14,1384,CASA COMERCIAL DE NADIR BEDERODE,CENTRO,-52.63679,-31.178205,24.3,28,0.476,geocode_v0.15 (propagada)
2010,RS,4304507,14,1384,CASA COMERCIAL DE NADIR BEDERODE,CENTRO,-52.63679,-31.178205,24.3,15,0.476,geocode_v0.15 (propagada)
2006,SP,3523206,57,5557,EEPG PROFA ZORAIDE NASTALLI COLINO,CENTRO,-49.4956436,-23.949067,24.26,6,1.469,geocode_v0.15 (propagada)
