ano,uf,ibge,municipio,zona,local,nome,renda_antes,renda_depois,doador,doador_nome,distancia_km,motivo,situacao
2008,RN,2409803,PEDRO VELHO,61,1074,ESCOLA ESTADUAL FABRICIO MARANHAO,789.33,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,3.82,coordenada corrigida,perfil herdado
2010,RN,2409803,PEDRO VELHO,61,1074,ESCOLA ESTADUAL FABRICIO MARANHAO,789.33,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,3.82,coordenada corrigida,perfil herdado
2012,RN,2409803,PEDRO VELHO,61,1074,ESCOLA ESTADUAL FABRICIO MARANHAO,789.33,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,3.82,coordenada corrigida,perfil herdado
2014,RN,2409803,PEDRO VELHO,61,1074,ESCOLA ESTADUAL FABRICIO MARANHAO,789.33,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2016,RN,2409803,PEDRO VELHO,61,1074,ESCOLA ESTADUAL FABRICIO MARANHAO,1759.86,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2018,RN,2409803,PEDRO VELHO,11,1074,ESCOLA MUNICIPAL DR. JOSE TARGINO,1730.29,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2020,RN,2409803,PEDRO VELHO,11,1074,ESCOLA MUNICIPAL DR. JOSE TARGINO,1730.29,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2022,RN,2409803,PEDRO VELHO,11,1074,ESCOLA MUNICIPAL DR. JOSE TARGINO,1611.02,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2024,RN,2409803,PEDRO VELHO,11,1074,ESCOLA MUNICIPAL DR. JOSE TARGINO,1730.29,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2006,RN,2409803,PEDRO VELHO,61,1082,ESCOLA MUNICIPAL DR. JOSE TARGINO,757.51,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,4.3,coordenada corrigida,perfil herdado
2008,RN,2409803,PEDRO VELHO,61,1082,ESCOLA MUNICIPAL DR. JOSE TARGINO,757.51,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,4.3,coordenada corrigida,perfil herdado
2010,RN,2409803,PEDRO VELHO,61,1082,ESCOLA MUNICIPAL DR. JOSE TARGINO,757.51,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,4.3,coordenada corrigida,perfil herdado
2012,RN,2409803,PEDRO VELHO,61,1082,ESCOLA MUNICIPAL DR. JOSE TARGINO,757.51,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,4.3,coordenada corrigida,perfil herdado
2014,RN,2409803,PEDRO VELHO,61,1082,ESCOLA MUNICIPAL DR. JOSE TARGINO,757.51,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2016,RN,2409803,PEDRO VELHO,61,1082,ESCOLA MUNICIPAL DR. JOSE TARGINO,1730.29,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2018,RN,2409803,PEDRO VELHO,11,1082,GRUPO ESCOLAR PADRE LEONCIO,1817.73,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2020,RN,2409803,PEDRO VELHO,11,1082,GRUPO ESCOLAR PADRE LEONCIO,1817.73,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2022,RN,2409803,PEDRO VELHO,11,1082,GRUPO ESCOLAR PADRE LEONCIO,1817.73,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2024,RN,2409803,PEDRO VELHO,11,1082,GRUPO ESCOLAR PADRE LEONCIO,1817.73,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2006,RN,2409803,PEDRO VELHO,61,1090,GRUPO ESCOLAR PADRE LEONCIO,613.89,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,5.86,coordenada corrigida,perfil herdado
2008,RN,2409803,PEDRO VELHO,61,1090,GRUPO ESCOLAR PADRE LEONCIO,613.89,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,5.86,coordenada corrigida,perfil herdado
2010,RN,2409803,PEDRO VELHO,61,1090,GRUPO ESCOLAR PADRE LEONCIO,613.89,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,5.86,coordenada corrigida,perfil herdado
2012,RN,2409803,PEDRO VELHO,61,1090,GRUPO ESCOLAR PADRE LEONCIO,613.89,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,5.86,coordenada corrigida,perfil herdado
2014,RN,2409803,PEDRO VELHO,61,1090,GRUPO ESCOLAR PADRE LEONCIO,613.89,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2016,RN,2409803,PEDRO VELHO,61,1090,GRUPO ESCOLAR PADRE LEONCIO,1817.73,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2018,RN,2409803,PEDRO VELHO,11,1090,GRUPO ESCOLAR PROFESSOR JOAQUIM SOARES,1817.73,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2020,RN,2409803,PEDRO VELHO,11,1090,GRUPO ESCOLAR PROFESSOR JOAQUIM SOARES,1817.73,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2022,RN,2409803,PEDRO VELHO,11,1090,GRUPO ESCOLAR PROFESSOR JOAQUIM SOARES,1881.66,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2006,RN,2409803,PEDRO VELHO,61,1104,GRUPO ESCOLAR PROFESSOR JOAQUIM SOARES,613.89,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,5.65,coordenada corrigida,perfil herdado
2008,RN,2409803,PEDRO VELHO,61,1104,GRUPO ESCOLAR PROFESSOR JOAQUIM SOARES,613.89,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,5.65,coordenada corrigida,perfil herdado
2010,RN,2409803,PEDRO VELHO,61,1104,GRUPO ESCOLAR PROFESSOR JOAQUIM SOARES,613.89,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,5.65,coordenada corrigida,perfil herdado
2012,RN,2409803,PEDRO VELHO,61,1104,GRUPO ESCOLAR PROFESSOR JOAQUIM SOARES,613.89,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,5.65,coordenada corrigida,perfil herdado
2014,RN,2409803,PEDRO VELHO,61,1104,GRUPO ESCOLAR PROFESSOR JOAQUIM SOARES,613.89,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2016,RN,2409803,PEDRO VELHO,61,1104,GRUPO ESCOLAR PROFESSOR JOAQUIM SOARES,1817.73,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2018,RN,2409803,PEDRO VELHO,11,1104,GRUPO ESCOLAR PRESIDENTE CASTELO BRANCO,1799.01,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2020,RN,2409803,PEDRO VELHO,11,1104,GRUPO ESCOLAR PRESIDENTE CASTELO BRANCO,1799.01,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2022,RN,2409803,PEDRO VELHO,11,1104,GRUPO ESCOLAR PRESIDENTE CASTELO BRANCO,1799.01,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2024,RN,2409803,PEDRO VELHO,11,1104,GRUPO ESCOLAR PRESIDENTE CASTELO BRANCO,1799.01,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2006,RN,2409803,PEDRO VELHO,61,1112,GRUPO ESCOLAR PRESIDENTE CASTELO BRANCO,417.22,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,10.64,coordenada corrigida,perfil herdado
2008,RN,2409803,PEDRO VELHO,61,1112,GRUPO ESCOLAR PRESIDENTE CASTELO BRANCO,417.22,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,10.64,coordenada corrigida,perfil herdado
2010,RN,2409803,PEDRO VELHO,61,1112,GRUPO ESCOLAR PRESIDENTE CASTELO BRANCO,417.22,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,10.64,coordenada corrigida,perfil herdado
2012,RN,2409803,PEDRO VELHO,61,1112,GRUPO ESCOLAR PRESIDENTE CASTELO BRANCO,417.22,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,10.64,coordenada corrigida,perfil herdado
2014,RN,2409803,PEDRO VELHO,61,1112,GRUPO ESCOLAR PRESIDENTE CASTELO BRANCO,417.22,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2016,RN,2409803,PEDRO VELHO,61,1112,GRUPO ESCOLAR PRESIDENTE CASTELO BRANCO,1799.01,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2018,RN,2409803,PEDRO VELHO,11,1171,CENTRO DE CONVIVENCIA DE IDOSOS,1864.38,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2020,RN,2409803,PEDRO VELHO,11,1171,CENTRO DE CONVIVENCIA DE IDOSOS,1864.38,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2022,RN,2409803,PEDRO VELHO,11,1171,CENTRO DE CONVIVENCIA DE IDOSOS,1865.2,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2018,RN,2409803,PEDRO VELHO,11,1198,CRECHE JOANA DE CARVALHO DANTAS,1864.38,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2020,RN,2409803,PEDRO VELHO,11,1198,CRECHE JOANA DE CARVALHO DANTAS,1864.38,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2022,RN,2409803,PEDRO VELHO,11,1198,CRECHE JOANA DE CARVALHO DANTAS,1864.38,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2006,RN,2409803,PEDRO VELHO,61,1201,CENTRO DE CONVIVENCIA DE IDOSOS,741.03,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,4.27,coordenada corrigida,perfil herdado
2008,RN,2409803,PEDRO VELHO,61,1201,CENTRO DE CONVIVENCIA DE IDOSOS,741.03,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,4.27,coordenada corrigida,perfil herdado
2010,RN,2409803,PEDRO VELHO,61,1201,CENTRO DE CONVIVENCIA DE IDOSOS,741.03,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,4.27,coordenada corrigida,perfil herdado
2012,RN,2409803,PEDRO VELHO,61,1201,CENTRO DE CONVIVENCIA DE IDOSOS,741.03,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,4.27,coordenada corrigida,perfil herdado
2014,RN,2409803,PEDRO VELHO,61,1201,CENTRO DE CONVIVENCIA DE IDOSOS,741.03,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2016,RN,2409803,PEDRO VELHO,61,1201,CENTRO DE CONVIVENCIA DE IDOSOS,1864.38,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2006,RN,2409803,PEDRO VELHO,61,1236,CRECHE JOANA DE CARVALHO DANTAS,741.03,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,4.19,coordenada corrigida,perfil herdado
2008,RN,2409803,PEDRO VELHO,61,1236,CRECHE JOANA DE CARVALHO DANTAS,741.03,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,4.19,coordenada corrigida,perfil herdado
2010,RN,2409803,PEDRO VELHO,61,1236,CRECHE JOANA DE CARVALHO DANTAS,741.03,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,4.19,coordenada corrigida,perfil herdado
2012,RN,2409803,PEDRO VELHO,61,1236,CRECHE JOANA DE CARVALHO DANTAS,741.03,613.89,61_17957_1058,CRECHE MUNICIPAL JOAO CELSO PEIXOTO,4.19,coordenada corrigida,perfil herdado
2014,RN,2409803,PEDRO VELHO,61,1236,CRECHE JOANA DE CARVALHO DANTAS,741.03,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2016,RN,2409803,PEDRO VELHO,61,1236,CRECHE JOANA DE CARVALHO DANTAS,1864.38,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2006,BA,2924702,PIRIPA,60,1015,GRUPO ESCOLAR LUIZ LAGO CABRAL,549.04,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2008,BA,2924702,PIRIPA,60,1015,GRUPO ESCOLAR LUIZ LAGO CABRAL,549.04,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2010,BA,2924702,PIRIPA,60,1015,GRUPO ESCOLAR LUIZ LAGO CABRAL,549.04,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2012,BA,2924702,PIRIPA,60,1015,GRUPO ESCOLAR LUIZ LAGO CABRAL,549.04,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
2014,BA,2924702,PIRIPA,60,1015,GRUPO ESCOLAR LUIZ LAGO CABRAL,549.04,,,,,coordenada corrigida,sem doador (nenhum local intacto no municipio)
